{	22232224	120	}
{	22242225	120	}
{	22251823	120	}
{	18272226	120	}
{	22262227	120	}
{	22272228	120	}
{	22282229	120	}
{	22292230	120	}
{	22302231	120	}
{	22312232	120	}
{	22322233	120	}
{	22332234	120	}
{	22352233	120	}
{	22332236	120	}
{	22362231	120	}
{	22312230	120	}
{	22302229	120	}
{	22292228	120	}
{	22282227	120	}
{	22272226	120	}
{	22261835	120	}
{	18232225	120	}
{	22252224	120	}
{	22242223	120	}
{	22232222	120	}
{	22222221	120	}
{	22212220	120	}
{	22202218	120	}
{	22182217	120	}
{	22172216	120	}
{	22162215	120	}
{	22152214	120	}
{	22142213	120	}
{	22132212	120	}
{	22122211	120	}
{	22112102	120	}
{	21022210	120	}
{	22102209	120	}
{	22092208	120	}
{	22082207	120	}
{	22072206	120	}
{	22062205	120	}
{	22052204	120	}
{	22042203	120	}
{	22032202	120	}
{	22022201	120	}
{	22012240	120	}
{	22312237	120	}
{	22372238	120	}
{	22392237	120	}
{	22372231	120	}
{	22132300	120	}
{	23002301	120	}
{	23012302	120	}
{	23022303	120	}
{	23032304	120	}
{	23042305	120	}
{	23052306	120	}
{	23062307	120	}
{	23072308	120	}
{	23082309	120	}
{	23092310	120	}
{	23102311	120	}
{	23112312	120	}
{	23122313	120	}
{	23132314	120	}
{	23142315	120	}
{	23152316	120	}
{	23162317	120	}
{	23172318	120	}
{	23182319	120	}
{	23192320	120	}
{	23202321	120	}
{	23212322	120	}
{	23222323	120	}
{	23232324	120	}
{	23242325	120	}
{	23251810	120	}
{	18092326	120	}
{	23262327	120	}
{	23272328	120	}
{	23282329	120	}
{	23292330	120	}
{	23302331	120	}
{	23312332	120	}
{	23322333	120	}
{	23332334	120	}
{	23342335	120	}
{	23352129	120	}
{	21272336	120	}
{	23362337	120	}
{	23372338	120	}
{	23382121	120	}
{	21212339	120	}
{	23392340	120	}
{	23402341	120	}
{	23412342	120	}
{	23422343	120	}
{	23432344	120	}
{	23442345	120	}
{	23452346	120	}
{	23462347	120	}
{	23482346	120	}
{	23462345	120	}
{	23452344	120	}
{	23442343	120	}
{	23432342	120	}
{	23422341	120	}
{	23412340	120	}
{	23402339	120	}
{	23392121	120	}
{	21212338	120	}
{	23382337	120	}
{	23372336	120	}
{	23362127	120	}
{	21292335	120	}
{	23352334	120	}
{	23342333	120	}
{	23332332	120	}
{	23322331	120	}
{	23312330	120	}
{	23302329	120	}
{	23292328	120	}
{	23282327	120	}
{	23272326	120	}
{	23261809	120	}
{	18102325	120	}
{	23252324	120	}
{	23242323	120	}
{	23232322	120	}
{	23222321	120	}
{	23212320	120	}
{	23202349	120	}
{	23492350	120	}
{	23502317	120	}
{	23172316	120	}
{	23162315	120	}
{	23152314	120	}
{	23142313	120	}
{	23132312	120	}
{	23122311	120	}
{	23112310	120	}
{	23102309	120	}
{	23092308	120	}
{	23082307	120	}
{	23072306	120	}
{	23062305	120	}
{	23052304	120	}
{	23042303	120	}
{	23032302	120	}
{	23022301	120	}
{	23012300	120	}
{	23002213	120	}
{	23432400	120	}
{	24002401	120	}
{	24012402	120	}
{	24022403	120	}
{	24032404	120	}
{	24042405	120	}
{	24052406	120	}
{	24062407	120	}
{	24072408	120	}
{	24082409	120	}
{	24092112	120	}
{	21122410	120	}
{	24102411	120	}
{	24112412	120	}
{	24122413	120	}
{	24132414	120	}
{	24142222	120	}
{	18252415	120	}
{	24152416	120	}
{	24162417	120	}
{	24172418	120	}
{	24182419	120	}
{	24192420	120	}
{	24202421	120	}
{	24212422	120	}
{	24222423	120	}
{	24232424	120	}
{	24242425	120	}
{	24252426	120	}
{	24262427	120	}
{	24282426	120	}
{	24262425	120	}
{	24252424	120	}
{	24242423	120	}
{	24232422	120	}
{	24222421	120	}
{	24212420	120	}
{	24202419	120	}
{	24192418	120	}
{	24182417	120	}
{	24172416	120	}
{	24162415	120	}
{	24151824	120	}
{	22232414	120	}
{	24142429	120	}
{	24292413	120	}
{	24132412	120	}
{	24122411	120	}
{	24112410	120	}
{	24102112	120	}
{	21122408	120	}
{	24082407	120	}
{	24072406	120	}
{	24062405	120	}
{	24052404	120	}
{	24042403	120	}
{	24032402	120	}
{	24022401	120	}
{	24012400	120	}
{	24002343	120	}
{	21372500	120	}
{	25002501	120	}
{	25012502	120	}
{	25022503	120	}
{	25032504	120	}
{	25042131	120	}
{	21292505	120	}
{	25052506	120	}
{	25062507	120	}
{	25072508	120	}
{	25082509	120	}
{	25092510	120	}
{	25102511	120	}
{	25112512	120	}
{	25122513	120	}
{	25132514	120	}
{	25142515	120	}
{	25162514	120	}
{	25142513	120	}
{	25132512	120	}
{	25122511	120	}
{	25112510	120	}
{	25102509	120	}
{	25092508	120	}
{	25082507	120	}
{	25072506	120	}
{	25062505	120	}
{	25052129	120	}
{	21312504	120	}
{	25042503	120	}
{	25032502	120	}
{	25022501	120	}
{	25012500	120	}
{	25002137	120	}
{	23442600	120	}
{	26002601	120	}
{	26012602	120	}
{	26022603	120	}
{	26032604	120	}
{	26042605	120	}
{	26052124	120	}
{	21272506	120	}
{	25092606	120	}
{	26062607	120	}
{	26072608	120	}
{	26082609	120	}
{	26092610	120	}
{	26101818	120	}
{	26102611	120	}
{	18212611	120	}
{	26112612	120	}
{	26122613	120	}
{	26132614	120	}
{	26142615	120	}
{	26152616	120	}
{	26162315	120	}
{	23152617	120	}
{	26182315	120	}
{	23152616	120	}
{	26162615	120	}
{	26152614	120	}
{	26142613	120	}
{	26132612	120	}
{	26122611	120	}
{	26111821	120	}
{	18182610	120	}
{	26102609	120	}
{	26092608	120	}
{	26082607	120	}
{	26072606	120	}
{	26062509	120	}
{	25062127	120	}
{	21242605	120	}
{	26052604	120	}
{	26042603	120	}
{	26032602	120	}
{	26022601	120	}
{	26012600	120	}
{	26002344	120	}
{	21272619	120	}
{	26202127	120	}
{	18212621	120	}
{	26221821	120	}
{	18252800	120	}
{	28002801	120	}
{	28012612	120	}
{	23082802	120	}
{	28022803	120	}
{	28031824	120	}
{	18252803	120	}
{	28032802	120	}
{	28022308	120	}
{	26122801	120	}
{	28012800	120	}
{	28001824	120	}
{	70007001	120	}
{	70007002	120	}
{	70017003	120	}
{	70027003	120	}
{	70013019	120	}
{	70023019	120	}
{	30197001	120	}
{	30197002	120	}
{	30237102	120	}
{	71027103	120	}
{	71007101	120	}
{	71013023	120	}
{	80008001	120	}
{	80008002	120	}
{	80008003	120	}
{	80008004	120	}
{	80008005	120	}
{	80008006	120	}
{	80008007	120	}
{	80008008	120	}
{	80008009	120	}
{	80008010	120	}
{	80008011	120	}
{	80008012	120	}
{	80018013	120	}
{	80028013	120	}
{	80038013	120	}
{	80048013	120	}
{	80058013	120	}
{	80068013	120	}
{	80078013	120	}
{	80088013	120	}
{	80098013	120	}
{	80108013	120	}
{	80118013	120	}
{	80128013	120	}
{	80068104	120	}
{	80078104	120	}
{	80088104	120	}
{	80098104	120	}
{	80108104	120	}
{	81038006	120	}
{	81038007	120	}
{	81038008	120	}
{	81038009	120	}
{	81038010	120	}
{	81048204	120	}
{	81048203	120	}
{	81068203	120	}
{	82018103	120	}
{	82028103	120	}
{	82028105	120	}
{	82038303	120	}
{	82048304	120	}
{	83018201	120	}
{	83028202	120	}
{	83038403	120	}
{	83048404	120	}
{	84018301	120	}
{	84028302	120	}
{	84038525	120	}
{	84038524	120	}
{	84048514	120	}
{	84048524	120	}
{	85188401	120	}
{	85288402	120	}
{	85298401	120	}
{	85298402	120	}
{	85008518	120	}
{	85008528	120	}
{	85008529	120	}
{	85018518	120	}
{	85018528	120	}
{	85018529	120	}
{	85148502	120	}
{	85248502	120	}
{	85258502	120	}
{	85148503	120	}
{	85248503	120	}
{	85258503	120	}
{	80018602	120	}
{	80028602	120	}
{	80038602	120	}
{	80048602	120	}
{	80058602	120	}
{	80068602	120	}
{	80078602	120	}
{	86018001	120	}
{	86018002	120	}
{	86018003	120	}
{	86018004	120	}
{	86018005	120	}
{	86018006	120	}
{	86018007	120	}
{	86028703	120	}
{	86028704	120	}
{	87018601	120	}
{	87028601	120	}
{	87038803	120	}
{	87048804	120	}
{	88018701	120	}
{	88028702	120	}
{	88038903	120	}
{	88048904	120	}
{	89018801	120	}
{	89028802	120	}
{	89039605	120	}
{	89049605	120	}
{	96108901	120	}
{	96108902	120	}
{	96009610	120	}
{	96059612	120	}
{	81059104	120	}
{	91068106	120	}
{	80019103	120	}
{	80029103	120	}
{	80039103	120	}
{	80049103	120	}
{	80059103	120	}
{	80069103	120	}
{	80079103	120	}
{	80019104	120	}
{	80029104	120	}
{	80039104	120	}
{	80049104	120	}
{	80059104	120	}
{	80069104	120	}
{	80079104	120	}
{	91058001	120	}
{	91058002	120	}
{	91058003	120	}
{	91058004	120	}
{	91058005	120	}
{	91058006	120	}
{	91058007	120	}
{	91068001	120	}
{	91068002	120	}
{	91068003	120	}
{	91068004	120	}
{	91068005	120	}
{	91068006	120	}
{	91068007	120	}
{	91039201	120	}
{	91049202	120	}
{	92039105	120	}
{	92049106	120	}
{	92019301	120	}
{	92029302	120	}
{	93039203	120	}
{	93049204	120	}
{	93019402	120	}
{	93029402	120	}
{	94019303	120	}
{	94019304	120	}
{	94029502	120	}
{	95019401	120	}
{	95009501	120	}
{	95029504	120	}
{	81068107	120	}
{	91009104	120	}
