servers:	1634								
{	10697	0	0.000	0.000	0	}			
{	10698	4	1.410	20.283	50	}			
{	10699	2	0.000	0.000	5	}			
{	10700	2	0.000	0.000	6	}			
{	10701	3	55.608	33.813	228	}			
{	10702	3	32.248	19.645	207	}			
{	10703	3	16.823	10.230	134	}			
{	10704	4	0.983	17.414	132	}			
{	10705	3	16.823	10.230	14	}			
{	10706	4	0.983	17.414	12	}			
{	10707	4	0.760	13.235	7	}			
{	10708	4	1.502	17.414	73	}			
{	10709	4	1.440	19.788	172	}			
{	10710	4	1.485	13.978	179	}			
{	10711	0	0.000	0.000	0	}			
{	10712	2	0.000	0.000	5	}			
{	10713	2	0.000	0.000	5	}			
{	10714	4	1.551	23.116	92	}			
{	10715	3	67.025	40.764	55	}			
{	10716	2	0.000	0.000	5	}			
{	10717	3	48.129	29.234	222	}			
{	10718	3	24.230	14.785	197	}			
{	10719	4	1.419	20.519	50	}			
{	10720	3	62.629	38.109	52	}			
{	10721	4	1.440	13.883	294	}			
{	10722	4	1.491	18.008	310	}			
{	10723	4	1.440	13.883	294	}			
{	10724	4	1.491	18.008	310	}			
{	10725	4	1.457	20.467	60	}			
{	10726	3	98.783	60.595	70	}			
{	10727	4	1.458	21.213	304	}			
{	10728	4	1.351	13.012	277	}			
{	10729	4	1.351	13.012	37	}			
{	10730	3	98.783	60.595	70	}			
{	10731	4	1.352	15.400	36	}			
{	10732	4	1.532	17.733	84	}			
{	10733	3	50.929	31.032	158	}			
{	10734	4	1.357	13.666	150	}			
{	10735	3	50.929	31.032	38	}			
{	10736	4	1.410	11.263	46	}			
{	10737	2	0.000	0.000	2	}			
{	10738	4	1.459	20.267	59	}			
{	10739	2	0.000	0.000	0	}			
{	10740	2	0.000	0.000	2	}			
{	10741	2	0.000	0.000	2	}			
{	10742	2	0.000	0.000	0	}			
{	10743	4	1.049	20.267	14	}			
{	10744	2	0.000	0.000	1	}			
{	10745	2	0.000	0.000	1	}			
{	10746	4	1.285	16.643	30	}			
{	10747	4	1.404	24.618	48	}			
{	10748	2	0.000	0.000	1	}			
{	10749	2	0.000	0.000	1	}			
{	10750	4	1.016	15.796	12	}			
{	10751	4	1.016	15.796	12	}			
{	10752	2	0.000	0.000	1	}			
{	10753	4	1.016	15.796	252	}			
{	10754	4	1.016	15.796	252	}			
{	10755	2	0.000	0.000	2	}			
{	10756	2	0.000	0.000	2	}			
{	10757	4	1.364	10.155	40	}			
{	10758	4	1.408	14.688	50	}			
{	10759	3	112.388	68.589	94	}			
{	10760	3	112.388	68.589	94	}			
{	10761	2	0.000	0.000	1	}			
{	10762	4	1.414	8.308	162	}			
{	10763	4	1.436	12.093	162	}			
{	10764	4	1.470	11.999	171	}			
{	10765	3	112.226	68.656	196	}			
{	10766	4	1.357	25.056	162	}			
{	10767	4	1.470	11.999	51	}			
{	10768	4	1.357	25.056	42	}			
{	10769	4	1.397	6.344	157	}			
{	10770	4	1.346	16.604	157	}			
{	10771	4	1.346	16.604	157	}			
{	10772	2	0.000	0.000	5	}			
{	10773	4	1.411	11.523	171	}			
{	10774	3	56.845	34.568	167	}			
{	10775	4	1.318	27.594	277	}			
{	10776	4	1.347	10.841	394	}			
{	10777	4	1.497	12.927	62	}			
{	10778	4	1.451	8.553	55	}			
{	10779	4	1.479	16.848	62	}			
{	10780	4	1.434	14.020	50	}			
{	10781	3	52.664	32.128	39	}			
{	10782	4	1.465	25.627	66	}			
{	10783	4	1.561	32.066	285	}			
{	10784	4	1.472	18.316	427	}			
{	10785	4	1.737	37.451	507	}			
{	10786	4	1.402	29.926	412	}			
{	10787	4	1.420	39.724	536	}			
{	10788	4	1.734	41.964	625	}			
{	10789	3	59.097	35.926	290	}			
{	10790	4	1.431	21.419	56	}			
{	10791	4	1.524	22.158	87	}			
{	10792	4	1.524	22.158	207	}			
{	10793	4	1.391	26.971	289	}			
{	10794	4	1.523	35.762	210	}			
{	10795	4	1.431	21.419	356	}			
{	10796	4	1.459	5.464	168	}			
{	10797	4	1.422	24.854	176	}			
{	10798	3	39.990	24.304	33	}			
{	10799	2	0.000	0.000	2	}			
{	10800	2	0.000	0.000	2	}			
{	10801	2	0.000	0.000	2	}			
{	10802	2	0.000	0.000	2	}			
{	10803	3	53.507	32.560	44	}			
{	10804	4	1.156	22.115	19	}			
{	10805	3	30.505	18.557	26	}			
{	10806	4	1.470	19.793	62	}			
{	10807	3	104.021	63.356	89	}			
{	10808	4	1.343	18.243	38	}			
{	10809	4	1.333	25.396	37	}			
{	10810	4	1.288	15.092	149	}			
{	10811	3	25.246	15.420	138	}			
{	10812	3	98.687	59.972	322	}			
{	10813	4	1.492	22.476	194	}			
{	10814	3	46.194	28.139	37	}			
{	10815	4	1.458	20.453	57	}			
{	10816	4	0.991	17.827	12	}			
{	10817	4	1.276	22.920	29	}			
{	10818	3	23.757	14.606	15	}			
{	10819	3	23.757	14.606	15	}			
{	10820	4	1.519	22.607	86	}			
{	10821	4	1.427	24.618	53	}			
{	10822	4	1.519	22.607	86	}			
{	10823	4	1.427	24.618	53	}			
{	10824	4	1.363	17.192	217	}			
{	10825	2	0.000	0.000	4	}			
{	10826	4	1.208	24.618	203	}			
{	10827	4	1.363	17.192	37	}			
{	10828	2	0.000	0.000	1	}			
{	10829	4	1.208	24.618	23	}			
{	10830	2	0.000	0.000	1	}			
{	10831	3	55.294	33.776	339	}			
{	10832	3	42.444	25.858	274	}			
{	10833	3	55.294	33.776	339	}			
{	10834	3	64.337	39.150	292	}			
{	10835	3	42.444	25.858	274	}			
{	10836	3	64.337	39.150	292	}			
{	10837	3	68.337	41.522	238	}			
{	10838	3	83.711	50.888	253	}			
{	10839	3	31.282	19.071	143	}			
{	10840	4	1.234	22.835	25	}			
{	10841	3	64.337	39.150	232	}			
{	10842	4	1.513	20.219	253	}			
{	10843	4	1.160	10.390	77	}			
{	10844	4	1.260	17.022	25	}			
{	10845	4	1.292	14.366	150	}			
{	10846	4	1.083	27.288	17	}			
{	10847	3	11.645	7.099	9	}			
{	10848	4	1.083	27.288	197	}			
{	10849	3	11.645	7.099	189	}			
{	10850	3	77.684	47.217	246	}			
{	10851	3	19.859	12.140	16	}			
{	10852	4	1.517	21.413	82	}			
{	10853	3	19.859	12.140	196	}			
{	10854	4	1.240	23.843	207	}			
{	10855	4	1.510	22.800	202	}			
{	10856	2	0.000	0.000	1	}			
{	10857	2	0.000	0.000	1	}			
{	10858	3	78.725	48.013	65	}			
{	10859	3	8.747	5.335	7	}			
{	10860	3	30.932	18.988	17	}			
{	10861	3	8.747	5.335	7	}			
{	10862	0	0.000	0.000	0	}			
{	10863	3	30.932	18.988	17	}			
{	10864	0	0.000	0.000	0	}			
{	10865	4	0.841	21.646	8	}			
{	10866	4	1.107	21.646	17	}			
{	10867	4	1.449	16.547	237	}			
{	10868	4	1.267	16.822	29	}			
{	10869	2	0.000	0.000	2	}			
{	10870	2	0.000	0.000	1	}			
{	10871	2	0.000	0.000	2	}			
{	10872	0	0.000	0.000	0	}			
{	10873	3	8.747	5.335	7	}			
{	10874	4	1.393	16.260	162	}			
{	10875	4	1.489	32.368	255	}			
{	10876	4	1.402	32.265	231	}			
{	10877	4	1.545	15.077	204	}			
{	10878	0	0.000	0.000	0	}			
{	10879	4	1.458	6.514	40	}			
{	10880	4	1.310	19.446	31	}			
{	10881	4	1.382	13.027	43	}			
{	10882	4	1.310	18.732	31	}			
{	10883	3	28.867	17.594	22	}			
{	10884	4	1.365	24.454	38	}			
{	10885	4	1.616	5.381	79	}			
{	10886	3	63.817	39.636	37	}			
{	10887	4	1.461	10.074	54	}			
{	10888	3	44.601	30.158	17	}			
{	10889	4	1.273	19.383	29	}			
{	10890	3	70.887	43.118	58	}			
{	10891	4	1.276	13.717	27	}			
{	10892	4	1.470	19.959	66	}			
{	10893	4	1.399	5.603	34	}			
{	10894	3	40.473	24.757	30	}			
{	10895	3	76.510	48.149	45	}			
{	10896	4	1.312	4.940	23	}			
{	10897	4	1.235	13.180	24	}			
{	10898	3	38.006	23.350	21	}			
{	10899	3	205.871	128.322	129	}			
{	10900	3	92.181	58.655	50	}			
{	10901	3	82.029	49.896	68	}			
{	10902	3	44.122	27.139	23	}			
{	10903	4	1.682	8.476	157	}			
{	10904	3	167.363	105.210	80	}			
{	10905	4	1.339	16.192	32	}			
{	10906	4	1.276	12.187	27	}			
{	10907	4	1.436	7.032	38	}			
{	10908	4	1.644	2.334	74	}			
{	10909	0	0.000	0.000	0	}			
{	10910	4	1.489	10.754	70	}			
{	10911	4	1.252	12.766	26	}			
{	10912	4	1.420	5.648	28	}			
{	10913	4	1.290	14.816	32	}			
{	10914	3	91.609	56.901	59	}			
{	10915	3	175.730	112.797	76	}			
{	10916	4	1.656	11.755	147	}			
{	10917	3	44.122	27.139	23	}			
{	10918	4	1.556	15.186	82	}			
{	10919	4	1.341	3.374	12	}			
{	10920	4	1.635	5.486	105	}			
{	10921	4	1.390	7.467	33	}			
{	10922	4	1.275	23.756	29	}			
{	10923	3	54.943	36.404	24	}			
{	10924	4	1.323	22.410	37	}			
{	10925	3	64.724	40.832	40	}			
{	10926	4	1.288	24.325	33	}			
{	10927	4	1.479	14.986	67	}			
{	10928	3	52.674	32.422	32	}			
{	10929	4	1.456	24.906	63	}			
{	10930	4	1.274	10.631	24	}			
{	10931	4	1.306	3.993	25	}			
{	10932	4	1.456	26.010	62	}			
{	10933	4	1.464	5.797	50	}			
{	10934	4	1.519	25.082	87	}			
{	10935	4	1.361	19.547	39	}			
{	10936	4	1.176	17.179	22	}			
{	10937	4	1.318	18.609	38	}			
{	10938	4	1.296	13.632	30	}			
{	10939	3	38.897	23.829	31	}			
{	10940	4	1.547	7.043	79	}			
{	10941	3	82.029	49.896	68	}			
{	10942	0	0.000	0.000	0	}			
{	10943	0	0.000	0.000	0	}			
{	10944	4	1.563	8.335	54	}			
{	10945	4	1.273	14.019	25	}			
{	10946	4	1.427	13.043	49	}			
{	10947	4	1.274	16.598	26	}			
{	10948	3	62.180	37.984	51	}			
{	10949	4	1.513	5.942	56	}			
{	10950	3	54.863	33.610	40	}			
{	10951	3	42.809	26.327	29	}			
{	10952	4	1.371	16.342	42	}			
{	10953	4	1.135	17.613	16	}			
{	10954	3	74.174	45.616	53	}			
{	10955	3	52.831	32.256	41	}			
{	10956	4	1.256	9.196	23	}			
{	10957	4	1.487	5.748	51	}			
{	10958	4	1.248	14.355	25	}			
{	10959	4	1.340	15.404	37	}			
{	10960	4	1.391	15.912	46	}			
{	10961	4	1.405	13.234	47	}			
{	10962	4	1.228	21.410	25	}			
{	10963	4	1.449	16.073	56	}			
{	10964	4	1.354	15.880	40	}			
{	10965	4	1.259	15.419	31	}			
{	10966	4	1.494	6.111	45	}			
{	10967	4	1.417	18.057	50	}			
{	10968	4	1.306	11.655	31	}			
{	10969	3	60.960	37.240	45	}			
{	10970	4	1.535	5.742	45	}			
{	10971	4	1.443	9.357	40	}			
{	10972	4	1.421	5.455	43	}			
{	10973	3	48.065	29.790	33	}			
{	10974	4	1.409	24.321	52	}			
{	10975	3	23.534	14.323	20	}			
{	10976	4	1.293	11.152	26	}			
{	10977	4	1.371	7.018	38	}			
{	10978	4	1.329	15.364	34	}			
{	10979	3	63.467	40.928	34	}			
{	10980	0	0.000	0.000	0	}			
{	10981	4	1.634	1.762	49	}			
{	10982	4	1.301	22.106	33	}			
{	10983	4	1.408	10.150	44	}			
{	10984	3	61.338	39.746	31	}			
{	10985	4	1.111	17.077	16	}			
{	10986	4	1.392	19.812	49	}			
{	10987	3	53.512	33.170	35	}			
{	10988	4	1.408	18.156	47	}			
{	10989	4	1.375	8.603	36	}			
{	10990	4	1.569	4.968	65	}			
{	10991	4	1.411	12.595	48	}			
{	10992	3	41.380	25.329	30	}			
{	10993	3	63.131	38.754	45	}			
{	10994	3	71.120	44.977	38	}			
{	10995	4	1.289	6.179	27	}			
{	10996	3	66.499	40.669	50	}			
{	10997	3	49.035	29.875	42	}			
{	10998	3	42.851	26.118	34	}			
{	10999	4	1.420	12.984	43	}			
{	11000	4	1.479	5.572	58	}			
{	11001	4	1.336	16.550	38	}			
{	11002	3	101.982	67.191	38	}			
{	11003	4	1.309	13.428	34	}			
{	11004	4	1.338	10.692	34	}			
{	11005	3	67.457	43.448	34	}			
{	11006	4	1.354	17.499	39	}			
{	11007	4	1.394	9.249	38	}			
{	11008	3	42.038	25.633	34	}			
{	11009	4	1.302	15.296	34	}			
{	11010	4	1.356	15.474	40	}			
{	11011	4	1.464	8.616	50	}			
{	11012	3	58.701	35.895	43	}			
{	11013	4	1.309	17.865	33	}			
{	11014	4	1.371	10.724	41	}			
{	11015	3	35.934	21.885	29	}			
{	11016	3	97.251	59.465	76	}			
{	11017	0	0.000	0.000	0	}			
{	11018	4	1.759	1.690	83	}			
{	11019	4	1.314	15.540	31	}			
{	11020	4	1.503	5.822	65	}			
{	11021	4	1.295	20.459	35	}			
{	11022	3	59.757	36.485	44	}			
{	11023	4	1.275	11.109	27	}			
{	11024	4	1.384	9.228	42	}			
{	11025	4	1.363	14.234	37	}			
{	11026	3	50.163	30.579	39	}			
{	11027	4	1.268	18.599	28	}			
{	11028	4	1.288	18.065	29	}			
{	11029	4	1.264	18.960	26	}			
{	11030	4	1.358	13.185	38	}			
{	11031	3	38.911	23.667	34	}			
{	11032	3	45.232	27.482	41	}			
{	11033	4	1.403	19.903	51	}			
{	11034	4	1.215	7.782	22	}			
{	11035	3	59.949	37.594	43	}			
{	11036	3	35.771	21.897	29	}			
{	11037	4	1.092	14.023	14	}			
{	11038	4	1.472	11.287	54	}			
{	11039	4	1.447	16.629	58	}			
{	11040	3	41.081	25.144	29	}			
{	11041	4	1.362	15.613	41	}			
{	11042	4	1.484	12.053	57	}			
{	11043	4	1.549	5.080	60	}			
{	11044	3	167.363	105.210	80	}			
{	11045	3	55.457	33.913	42	}			
{	11046	4	1.327	13.544	35	}			
{	11047	4	1.295	12.997	29	}			
{	11048	4	1.178	16.335	19	}			
{	11049	3	58.908	35.945	44	}			
{	11050	4	1.424	11.994	49	}			
{	11051	4	1.323	19.480	33	}			
{	11052	4	1.164	10.942	20	}			
{	11053	0	0.000	0.000	0	}			
{	11054	4	1.557	4.634	61	}			
{	11055	3	42.585	26.082	33	}			
{	11056	4	1.468	11.615	60	}			
{	11057	4	1.366	13.070	36	}			
{	11058	4	1.360	8.319	37	}			
{	11059	4	1.179	12.161	18	}			
{	11060	4	1.280	12.026	29	}			
{	11061	4	1.319	10.252	31	}			
{	11062	4	1.556	15.186	82	}			
{	11063	4	1.455	8.156	45	}			
{	11064	3	77.326	47.148	56	}			
{	11065	3	91.005	57.647	47	}			
{	11066	4	1.474	7.943	49	}			
{	11067	4	1.346	16.989	39	}			
{	11068	3	84.799	52.133	59	}			
{	11069	4	1.304	2.356	1	}			
{	11070	4	1.410	7.770	47	}			
{	11071	4	1.250	13.279	29	}			
{	11072	3	60.690	37.013	48	}			
{	11073	4	1.219	14.996	21	}			
{	11074	4	1.420	9.927	47	}			
{	11075	4	1.333	11.185	31	}			
{	11076	4	1.366	13.559	35	}			
{	11077	4	1.237	13.268	24	}			
{	11078	3	42.290	25.836	32	}			
{	11079	4	1.312	14.110	28	}			
{	11080	4	1.435	8.051	41	}			
{	11081	3	37.350	22.804	29	}			
{	11082	4	1.113	11.251	13	}			
{	11083	4	1.466	14.690	64	}			
{	11084	4	1.368	13.849	40	}			
{	11085	4	1.416	18.057	55	}			
{	11086	4	1.407	16.101	47	}			
{	11087	3	81.704	49.714	72	}			
{	11088	4	1.424	11.994	49	}			
{	11089	4	1.595	19.078	111	}			
{	11090	0	0.000	0.000	0	}			
{	11091	4	1.555	6.568	50	}			
{	11092	4	1.656	11.755	147	}			
{	11093	0	0.000	0.000	0	}			
{	11629	4	1.563	8.335	54	}			
{	11094	4	1.358	13.185	38	}			
{	11095	3	82.285	50.017	72	}			
{	11096	3	109.439	66.822	81	}			
{	11097	4	1.336	7.814	32	}			
{	11098	4	1.364	30.942	44	}			
{	11099	4	1.347	4.518	26	}			
{	11100	3	136.604	85.093	86	}			
{	11101	3	24.622	14.990	21	}			
{	11102	3	35.248	21.428	30	}			
{	11103	3	43.309	26.607	31	}			
{	11104	3	39.292	24.013	31	}			
{	11105	4	1.245	17.997	26	}			
{	11106	4	1.501	6.885	54	}			
{	11107	4	1.324	5.156	23	}			
{	11108	4	1.552	8.488	73	}			
{	11109	4	1.216	18.896	24	}			
{	11110	4	1.501	4.128	44	}			
{	11111	3	55.221	33.676	45	}			
{	11112	4	1.267	7.049	23	}			
{	11113	4	1.473	6.649	27	}			
{	11114	4	1.237	13.851	23	}			
{	11115	4	1.177	18.048	21	}			
{	11116	4	1.380	15.938	42	}			
{	11117	4	1.348	15.222	37	}			
{	11118	4	1.270	5.243	21	}			
{	11119	4	1.420	18.556	51	}			
{	11120	3	42.066	25.671	33	}			
{	11121	4	1.413	5.122	29	}			
{	11122	4	1.456	26.010	62	}			
{	11123	3	40.727	24.905	32	}			
{	11124	4	1.249	14.771	25	}			
{	11125	3	109.553	68.347	66	}			
{	11126	3	40.705	24.849	30	}			
{	11127	4	1.396	6.703	38	}			
{	11128	4	1.480	20.719	69	}			
{	11129	3	48.030	29.210	42	}			
{	11130	3	27.441	16.728	21	}			
{	11131	4	1.573	5.364	58	}			
{	11132	3	54.220	33.104	41	}			
{	11133	3	83.422	50.975	68	}			
{	11134	4	1.569	4.968	65	}			
{	11135	4	1.421	11.151	50	}			
{	11136	3	50.610	31.089	35	}			
{	11137	3	53.890	36.375	23	}			
{	11138	4	1.380	11.683	39	}			
{	11139	4	1.254	16.854	27	}			
{	11140	4	1.557	6.454	60	}			
{	11141	4	1.221	14.647	24	}			
{	11142	4	1.240	11.179	24	}			
{	11143	4	1.385	20.515	45	}			
{	11144	4	1.439	15.901	56	}			
{	11145	2	0.000	0.000	71	}			
{	11146	4	1.279	5.366	22	}			
{	11147	0	0.000	0.000	0	}			
{	11148	4	1.414	5.648	41	}			
{	11149	4	1.391	7.644	33	}			
{	11150	3	53.180	32.359	42	}			
{	11151	4	1.337	27.183	39	}			
{	11152	3	27.664	16.996	18	}			
{	11153	4	1.263	9.482	22	}			
{	11154	3	133.523	83.852	74	}			
{	11155	4	1.380	13.288	39	}			
{	11156	4	1.102	14.578	15	}			
{	11157	4	1.391	4.200	23	}			
{	11158	4	1.371	20.174	43	}			
{	11159	4	1.412	4.938	36	}			
{	11160	4	1.443	9.357	40	}			
{	11161	4	1.462	14.901	62	}			
{	11162	4	1.395	7.094	37	}			
{	11163	3	99.897	64.170	48	}			
{	11164	4	1.348	18.113	38	}			
{	11165	4	1.479	6.897	57	}			
{	11166	4	1.383	26.482	45	}			
{	11167	3	58.318	37.617	28	}			
{	11168	4	1.436	6.484	44	}			
{	11169	4	1.567	8.293	78	}			
{	11170	3	38.215	23.293	32	}			
{	11171	4	1.339	11.301	35	}			
{	11172	4	1.461	10.074	54	}			
{	11173	3	26.216	16.207	15	}			
{	11174	3	87.767	54.259	52	}			
{	11175	3	75.511	47.413	39	}			
{	11176	4	1.387	4.826	30	}			
{	11177	4	1.340	15.540	38	}			
{	11178	4	1.536	4.355	52	}			
{	11179	4	1.365	6.137	36	}			
{	11180	4	1.213	17.508	25	}			
{	11181	4	1.404	3.667	29	}			
{	11182	4	1.352	9.862	37	}			
{	11183	4	1.278	12.997	27	}			
{	11184	4	1.413	10.053	43	}			
{	11185	3	63.640	40.057	36	}			
{	11186	4	1.526	6.749	61	}			
{	11187	4	1.327	4.980	22	}			
{	11188	3	82.460	50.330	63	}			
{	11189	3	33.698	20.505	26	}			
{	11190	4	1.376	28.311	44	}			
{	11191	4	1.353	9.544	32	}			
{	11192	4	1.277	16.470	30	}			
{	11193	3	33.349	20.317	26	}			
{	11194	3	119.709	74.730	64	}			
{	11195	4	1.387	6.987	36	}			
{	11196	3	47.126	28.645	41	}			
{	11197	3	53.655	33.365	35	}			
{	11198	4	1.491	7.484	66	}			
{	11199	3	85.893	52.205	74	}			
{	11630	4	1.237	13.268	24	}			
{	11200	3	53.180	32.359	42	}			
{	11201	4	1.288	16.216	31	}			
{	11202	4	1.292	15.679	30	}			
{	11203	4	1.374	4.549	29	}			
{	11204	3	23.621	14.398	20	}			
{	11205	3	31.142	19.019	25	}			
{	11206	4	1.441	8.003	47	}			
{	11207	3	49.927	30.612	37	}			
{	11208	3	41.200	25.234	29	}			
{	11209	4	1.399	8.734	42	}			
{	11210	4	1.533	4.509	50	}			
{	11211	3	37.412	22.905	28	}			
{	11212	4	1.091	8.878	14	}			
{	11213	3	92.763	62.499	37	}			
{	11214	4	1.228	18.008	23	}			
{	11215	4	1.259	15.734	26	}			
{	11216	3	171.567	112.808	84	}			
{	11217	4	1.284	7.120	19	}			
{	11218	3	44.122	27.139	23	}			
{	11219	4	1.613	11.030	81	}			
{	11220	4	1.182	9.487	17	}			
{	11221	3	25.999	15.860	20	}			
{	11222	4	1.311	7.792	26	}			
{	11223	4	1.361	15.115	40	}			
{	11224	4	1.227	10.129	21	}			
{	11225	4	1.379	17.260	43	}			
{	11226	2	0.000	0.000	56	}			
{	11227	3	65.049	39.662	53	}			
{	11228	4	1.232	13.242	21	}			
{	11229	4	1.220	13.025	21	}			
{	11230	4	1.381	8.881	36	}			
{	11231	0	0.000	0.000	0	}			
{	11232	4	1.581	2.442	9	}			
{	11233	4	1.334	20.338	36	}			
{	11234	4	1.290	15.825	28	}			
{	11235	2	0.000	0.000	32	}			
{	11236	3	51.840	31.602	39	}			
{	11237	3	26.978	16.424	21	}			
{	11238	4	1.279	10.351	27	}			
{	11239	4	1.271	14.105	27	}			
{	11240	3	53.665	32.926	37	}			
{	11241	4	1.236	19.130	26	}			
{	11242	4	1.210	11.576	20	}			
{	11243	4	1.559	17.662	92	}			
{	11244	3	91.005	57.647	47	}			
{	11245	3	69.291	43.011	47	}			
{	11246	3	41.781	25.475	34	}			
{	11247	4	1.481	15.265	66	}			
{	11248	3	29.066	17.679	24	}			
{	11249	3	71.412	45.278	32	}			
{	11250	4	1.493	4.040	37	}			
{	11251	4	1.319	6.241	27	}			
{	11252	4	1.447	5.079	34	}			
{	11253	4	1.469	13.852	61	}			
{	11254	3	42.568	26.113	32	}			
{	11255	3	38.113	23.243	31	}			
{	11256	4	1.322	6.343	31	}			
{	11257	4	1.180	16.593	21	}			
{	11258	3	28.396	17.444	20	}			
{	11259	4	1.436	6.053	44	}			
{	11260	3	32.152	19.707	25	}			
{	11261	4	1.293	14.884	27	}			
{	11262	0	0.000	0.000	0	}			
{	11263	4	1.442	2.587	40	}			
{	11264	4	1.357	6.627	32	}			
{	11265	4	1.355	10.537	35	}			
{	11266	4	1.277	16.894	30	}			
{	11267	4	1.373	14.405	41	}			
{	11268	4	1.167	19.706	21	}			
{	11269	4	1.408	18.156	47	}			
{	11270	4	1.398	13.963	45	}			
{	11271	4	1.303	10.420	32	}			
{	11272	4	1.425	11.081	48	}			
{	11273	4	1.409	14.536	46	}			
{	11274	4	1.356	14.492	36	}			
{	11275	4	1.309	6.366	29	}			
{	11276	4	1.318	7.691	30	}			
{	11277	4	1.505	5.765	45	}			
{	11278	4	1.526	7.425	65	}			
{	11279	3	72.425	44.940	48	}			
{	11280	0	0.000	0.000	0	}			
{	11281	4	1.328	9.414	32	}			
{	11282	3	122.334	76.764	72	}			
{	11283	3	82.868	53.977	34	}			
{	11284	4	1.389	8.716	39	}			
{	11285	4	1.293	8.494	25	}			
{	11286	3	47.389	28.900	36	}			
{	11287	3	76.073	47.693	47	}			
{	11288	3	69.643	42.388	55	}			
{	11289	3	35.156	21.583	25	}			
{	11290	3	71.896	44.004	53	}			
{	11291	3	48.065	29.790	33	}			
{	11292	3	39.297	24.007	30	}			
{	11293	3	29.027	17.712	23	}			
{	11294	4	1.381	9.540	40	}			
{	11295	4	1.317	5.168	32	}			
{	11296	3	43.574	27.127	30	}			
{	11297	3	83.055	55.546	36	}			
{	11298	4	1.391	7.644	33	}			
{	11299	4	1.173	14.115	18	}			
{	11300	4	1.364	13.616	39	}			
{	11301	4	1.321	7.706	32	}			
{	11302	3	62.696	38.359	46	}			
{	11303	3	33.715	20.561	27	}			
{	11304	4	1.413	19.338	50	}			
{	11305	4	1.476	7.133	49	}			
{	11306	3	60.960	37.240	45	}			
{	11307	4	1.625	4.837	92	}			
{	11308	4	1.356	14.492	36	}			
{	11309	4	1.254	16.702	28	}			
{	11310	3	56.938	34.932	40	}			
{	11311	4	1.415	14.022	46	}			
{	11312	4	1.414	5.270	34	}			
{	11313	4	1.418	7.137	45	}			
{	11314	4	1.418	7.137	45	}			
{	11315	2	0.000	0.000	0	}			
{	11316	4	1.519	10.134	62	}			
{	11317	3	38.006	23.350	21	}			
{	11318	4	1.531	6.215	58	}			
{	11319	3	119.323	74.513	67	}			
{	11320	3	76.438	49.338	33	}			
{	11321	3	44.615	27.224	34	}			
{	11322	4	1.270	19.344	27	}			
{	11323	3	49.166	30.433	30	}			
{	11324	4	1.545	6.037	59	}			
{	11325	0	0.000	0.000	0	}			
{	11326	3	74.242	46.063	50	}			
{	11327	3	47.208	28.883	34	}			
{	11328	4	1.398	3.313	1	}			
{	11329	4	1.418	10.053	35	}			
{	11330	4	1.206	7.533	20	}			
{	11331	4	1.625	7.159	93	}			
{	11332	3	66.475	40.703	50	}			
{	11333	3	54.943	36.404	24	}			
{	11334	3	85.024	51.789	70	}			
{	11335	4	1.544	6.849	57	}			
{	11336	4	1.325	9.346	32	}			
{	11337	4	1.354	22.060	40	}			
{	11338	4	1.425	9.382	47	}			
{	11339	4	1.273	10.030	27	}			
{	11340	3	69.643	42.388	55	}			
{	11341	3	152.611	95.009	93	}			
{	11342	3	63.131	38.754	45	}			
{	11343	3	81.734	51.986	44	}			
{	11344	3	57.571	34.994	51	}			
{	11345	4	1.230	17.560	22	}			
{	11346	4	1.412	17.916	50	}			
{	11347	4	1.275	14.718	27	}			
{	11348	4	1.371	10.400	42	}			
{	11349	3	43.547	26.668	32	}			
{	11350	0	0.000	0.000	0	}			
{	11351	4	1.569	4.968	65	}			
{	11352	0	0.000	0.000	0	}			
{	11353	3	66.475	40.703	50	}			
{	11354	0	0.000	0.000	0	}			
{	11355	4	1.763	6.458	218	}			
{	11356	3	66.240	41.905	33	}			
{	11357	4	1.480	3.719	33	}			
{	11631	4	1.545	6.037	59	}			
{	11358	4	1.376	28.311	44	}			
{	11359	3	185.644	114.555	130	}			
{	11360	4	1.235	13.976	26	}			
{	11361	4	1.488	9.088	63	}			
{	11362	0	0.000	0.000	0	}			
{	11363	2	0.000	0.000	0	}			
{	11364	2	0.000	0.000	0	}			
{	11365	2	0.000	0.000	0	}			
{	11366	4	1.206	7.533	20	}			
{	11367	2	0.000	0.000	0	}			
{	11368	2	0.000	0.000	0	}			
{	11369	2	0.000	0.000	0	}			
{	11370	0	0	0	0	}			
{	11371	0	0	0	0	}			
{	11372	0	0	0	0	}			
{	11373	0	0	0	0	}			
{	11374	0	0	0	0	}			
{	11375	0	0	0	0	}			
{	11376	0	0	0	0	}			
{	11377	0	0	0	0	}			
{	11378	0	0	0	0	}			
{	11379	0	0	0	0	}			
{	11380	0	0	0	0	}			
{	11381	0	0	0	0	}			
{	11382	0	0	0	0	}			
{	11383	0	0	0	0	}			
{	11384	0	0	0	0	}			
{	11385	0	0	0	0	}			
{	11386	0	0	0	0	}			
{	11387	0	0	0	0	}			
{	11388	0	0	0	0	}			
{	11389	0	0	0	0	}			
{	11390	0	0	0	0	}			
{	11391	0	0	0	0	}			
{	11392	0	0	0	0	}			
{	11393	0	0	0	0	}			
{	11394	0	0	0	0	}			
{	11395	0	0	0	0	}			
{	11396	0	0	0	0	}			
{	11397	0	0	0	0	}			
{	11398	0	0	0	0	}			
