TMV 19 1150000 DTZ DT 21720 21858 138 1
TSP 20 1150000 DT DT 21858 21900 42 1
TMV 23 1150000 DT NGSFA 21900 22020 60 1
TSP 24 1150000 NGSFA NGSFA 22020 22020 0 1
TMV 39 1150000 NGSFA DTA 22020 22080 43 1
TSP 20 1150000 DTA DTA 22080 22080 0 3
TMV 19 1150000 DTA RSW 22080 22158 78 1
TSP 18 1150000 RSW RSW 22158 22200 42 3
TMV 17 1150000 RSW GVMW 22200 22338 106 3
TSP 16 1150000 GVMW GVMW 22338 22380 42 3
TMV 15 1150000 GVMW GV 22380 22560 169 3
TSP 14 1150000 GV GV 22560 22740 180 4
TMV 13 1150000 GV GVC 22740 22920 152 1
TSP 12 1150000 GVC GVC 22920 23100 180 2
Train 1250001 GVC DTZ 21780 23160 _ 180 
TSP 12 1250001 GVC GVC 21780 21960 180 1
TMV 13 1250001 GVC GV 21960 22140 161 1
TSP 14 1250001 GV GV 22140 22440 300 2
TMV 15 1250001 GV GVMW 22440 22518 78 2
TSP 16 1250001 GVMW GVMW 22518 22560 42 1
TMV 17 1250001 GVMW RSW 22560 22698 104 1
TSP 18 1250001 RSW RSW 22698 22740 42 1
TMV 19 1250001 RSW DTA 22740 22800 60 1
TSP 20 1250001 DTA DTA 22800 22800 0 2
TMV 21 1250001 DTA DT 22800 22938 134 1
TSP 22 1250001 DT DT 22938 22980 42 2
TMV 38 1250001 DT DTZ 22980 23118 138 2
TSP 26 1250001 DTZ DTZ 23118 23160 42 2
Train 1350000 DTZ GVC 23478 24720 _ 180 
TSP 26 1350000 DTZ DTZ 23478 23520 42 1
TMV 38 1350000 DTZ DT 23520 23658 138 1
TSP 22 1350000 DT DT 23658 23700 42 1
TMV 23 1350000 DT NGSFA 23700 23820 60 1
TSP 24 1350000 NGSFA NGSFA 23820 23820 0 1
TMV 39 1350000 NGSFA DTA 23820 23880 43 1
TSP 20 1350000 DTA DTA 23880 23880 0 3
TMV 19 1350000 DTA RSW 23880 23958 78 1
TSP 18 1350000 RSW RSW 23958 24000 42 3
TMV 17 1350000 RSW GVMW 24000 24138 106 3
TSP 16 1350000 GVMW GVMW 24138 24180 42 3
TMV 15 1350000 GVMW GV 24180 24360 169 2
TSP 14 1350000 GV GV 24360 24540 180 4
TMV 13 1350000 GV GVC 24540 24720 152 2
TSP 12 1350000 GVC GVC 24720 24900 180 1
Train 1450001 GVC DTZ 23580 24960 _ 180 
TSP 12 1450001 GVC GVC 23580 23760 180 2
TMV 13 1450001 GVC GV 23760 23940 139 2
TSP 14 1450001 GV GV 23940 24180 240 1
TMV 15 1450001 GV GVMW 24180 24318 138 1
TSP 16 1450001 GVMW GVMW 24318 24360 42 1
TMV 17 1450001 GVMW RSW 24360 24498 104 1
TSP 18 1450001 RSW RSW 24498 24540 42 1
TMV 19 1450001 RSW DTA 24540 24600 60 1
TSP 20 1450001 DTA DTA 24600 24600 0 2
TMV 21 1450001 DTA DT 24600 24738 134 1
TSP 22 1450001 DT DT 24738 24780 42 2
TMV 38 1450001 DT DTZ 24780 24918 138 2
TSP 26 1450001 DTZ DTZ 24918 24960 42 2
Train 1151000 DTZ GVC 24378 25620 _ 180 
TSP 26 1151000 DTZ DTZ 24378 24420 42 1
TMV 38 1151000 DTZ DT 24420 24558 138 1
TSP 22 1151000 DT DT 24558 24600 42 1
TMV 23 1151000 DT NGSFA 24600 24720 60 1
TSP 24 1151000 NGSFA NGSFA 24720 24720 0 1
TMV 39 1151000 NGSFA DTA 24720 24780 43 1
TSP 20 1151000 DTA DTA 24780 24780 0 3
TMV 19 1151000 DTA RSW 24780 24858 78 1
TSP 18 1151000 RSW RSW 24858 24900 42 3
TMV 17 1151000 RSW GVMW 24900 25038 106 3
TSP 16 1151000 GVMW GVMW 25038 25080 42 3
TMV 15 1151000 GVMW GV 25080 25260 169 1
TSP 14 1151000 GV GV 25260 25440 180 4
TMV 13 1151000 GV GVC 25440 25620 143 1
TSP 12 1151000 GVC GVC 25620 25800 180 3
Train 1251001 GVC DTZ 24600 25860 _ 180 
TSP 12 1251001 GVC GVC 24600 24780 180 3
TMV 13 1251001 GVC GV 24780 24960 171 1
TSP 14 1251001 GV GV 24960 25140 180 2
TMV 15 1251001 GV GVMW 25140 25218 78 2
TSP 16 1251001 GVMW GVMW 25218 25260 42 1
TMV 17 1251001 GVMW RSW 25260 25398 104 1
TSP 18 1251001 RSW RSW 25398 25440 42 1
TMV 19 1251001 RSW DTA 25440 25500 60 1
TSP 20 1251001 DTA DTA 25500 25500 0 2
TMV 21 1251001 DTA DT 25500 25638 134 1
TSP 22 1251001 DT DT 25638 25680 42 2
TMV 38 1251001 DT DTZ 25680 25818 138 2
TSP 26 1251001 DTZ DTZ 25818 25860 42 2
Train 1351000 DTZ GVC 22578 23820 _ 180 
TSP 26 1351000 DTZ DTZ 22578 22620 42 1
TMV 38 1351000 DTZ DT 22620 22758 138 1
TSP 22 1351000 DT DT 22758 22800 42 1
TMV 23 1351000 DT NGSFA 22800 22920 60 1
TSP 24 1351000 NGSFA NGSFA 22920 22920 0 1
TMV 39 1351000 NGSFA DTA 22920 22980 43 1
TSP 20 1351000 DTA DTA 22980 22980 0 3
TMV 19 1351000 DTA RSW 22980 23058 78 1
TSP 18 1351000 RSW RSW 23058 23100 42 3
TMV 17 1351000 RSW GVMW 23100 23238 106 3
TSP 16 1351000 GVMW GVMW 23238 23280 42 3
TMV 15 1351000 GVMW GV 23280 23460 169 1
TSP 14 1351000 GV GV 23460 23640 180 4
TMV 13 1351000 GV GVC 23640 23820 143 1
TSP 12 1351000 GVC GVC 23820 24000 180 3
Train 1451001 GVC DTZ 22800 24060 _ 180 
TSP 12 1451001 GVC GVC 22800 22980 180 3
TMV 13 1451001 GVC GV 22980 23160 171 1
TSP 14 1451001 GV GV 23160 23340 180 2
TMV 15 1451001 GV GVMW 23340 23418 78 2
TSP 16 1451001 GVMW GVMW 23418 23460 42 1
TMV 17 1451001 GVMW RSW 23460 23598 104 1
TSP 18 1451001 RSW RSW 23598 23640 42 1
TMV 19 1451001 RSW DTA 23640 23700 60 1
TSP 20 1451001 DTA DTA 23700 23700 0 2
TMV 21 1451001 DTA DT 23700 23838 134 1
TSP 22 1451001 DT DT 23838 23880 42 2
TMV 38 1451001 DT DTZ 23880 24018 138 2
TSP 26 1451001 DTZ DTZ 24018 24060 42 2
Train 1163000 GVC LEDN 24660 25800 _ 180 
TSP 12 1163000 GVC GVC 24480 24660 180 7
TMV 11 1163000 GVC LAA 24660 24798 123 2
TSP 10 1163000 LAA LAA 24798 24840 42 2
TMV 9 1163000 LAA GVM 24840 24978 138 1
TSP 8 1163000 GVM GVM 24978 25020 42 4
TMV 7 1163000 GVM VST 25020 25218 198 4
TSP 6 1163000 VST VST 25218 25260 42 4
TMV 5 1163000 VST DVNK 25260 25398 130 4
TSP 4 1163000 DVNK DVNK 25398 25440 42 4
TMV 3 1163000 DVNK VKBR 25440 25500 46 1
TSP 2 1163000 VKBR VKBR 25500 25500 0 4
TMV 1 1163000 VKBR LEDN 25500 25740 129 2
TSP 0 1163000 LEDN LEDN 25740 25800 60 2
Train 1263001 LEDN GVC 24540 25680 _ 180 
TSP 0 1263001 LEDN LEDN 24540 24600 60 8
TMV 1 1263001 LEDN VKBR 24600 24660 60 1
TSP 2 1263001 VKBR VKBR 24660 24660 0 1
TMV 3 1263001 VKBR DVNK 24660 24738 47 1
TSP 4 1263001 DVNK DVNK 24738 24780 42 1
TMV 5 1263001 DVNK VST 24780 24918 130 1
TSP 6 1263001 VST VST 24918 24960 42 1
TMV 7 1263001 VST GVM 24960 25218 236 1
TSP 8 1263001 GVM GVM 25218 25260 42 1
TMV 9 1263001 GVM LAA 25260 25458 145 1
TSP 10 1263001 LAA LAA 25458 25500 42 1
TMV 11 1263001 LAA GVC 25500 25680 142 1
TSP 12 1263001 GVC GVC 25680 25860 180 7
Train 1363000 GVC LEDN 22680 24000 _ 180 
TSP 12 1363000 GVC GVC 22680 22860 180 7
TMV 11 1363000 GVC LAA 22860 22998 123 2
TSP 10 1363000 LAA LAA 22998 23040 42 2
TMV 9 1363000 LAA GVM 23040 23178 138 1
TSP 8 1363000 GVM GVM 23178 23220 42 4
TMV 7 1363000 GVM VST 23220 23418 198 4
TSP 6 1363000 VST VST 23418 23460 42 4
TMV 5 1363000 VST DVNK 23460 23598 130 4
TSP 4 1363000 DVNK DVNK 23598 23640 42 4
TMV 3 1363000 DVNK VKBR 23640 23700 46 1
TSP 2 1363000 VKBR VKBR 23700 23700 0 4
TMV 1 1363000 VKBR LEDN 23700 23940 129 2
TSP 0 1363000 LEDN LEDN 23940 24000 60 2
Train 1463001 LEDN GVC 22740 23880 _ 180 
TSP 0 1463001 LEDN LEDN 22740 22800 60 8
TMV 1 1463001 LEDN VKBR 22800 22860 60 1
TSP 2 1463001 VKBR VKBR 22860 22860 0 1
TMV 3 1463001 VKBR DVNK 22860 22938 47 1
TSP 4 1463001 DVNK DVNK 22938 22980 42 1
TMV 5 1463001 DVNK VST 22980 23118 130 1
TSP 6 1463001 VST VST 23118 23160 42 1
TMV 7 1463001 VST GVM 23160 23418 236 1
TSP 8 1463001 GVM GVM 23418 23460 42 1
TMV 9 1463001 GVM LAA 23460 23658 145 1
TSP 10 1463001 LAA LAA 23658 23700 42 1
TMV 11 1463001 LAA GVC 23700 23880 142 1
TSP 12 1463001 GVC GVC 23880 24060 180 7
Train 1168000 GD GVC 22080 23640 _ 180 
TSP 27 1168000 GD GD 22080 22140 60 4
TMV 28 1168000 GD MDAZ 22140 22320 55 1
TSP 29 1168000 MDAZ MDAZ 22320 22320 0 2
TMV 30 1168000 MDAZ ZTMO 22320 22680 331 3
TSP 31 1168000 ZTMO ZTMO 22680 22740 60 1
TMV 32 1168000 ZTMO ZTM 22740 22818 78 1
TSP 33 1168000 ZTM ZTM 22818 22860 42 1
TMV 34 1168000 ZTM YPB 22860 23058 198 1
TSP 35 1168000 YPB YPB 23058 23100 42 1
TMV 36 1168000 YPB VB 23100 23238 127 1
TSP 37 1168000 VB VB 23238 23280 42 1
TMV 40 1168000 VB GVC 23280 23640 126 2
TSP 12 1168000 GVC GVC 23640 23820 180 6
Train 1268001 GVC GD 22980 24720 _ 180 
TSP 12 1268001 GVC GVC 22980 23160 180 6
TMV 40 1268001 GVC VB 23160 23358 78 1
TSP 37 1268001 VB VB 23358 23400 42 2
TMV 36 1268001 VB YPB 23400 23538 127 2
TSP 35 1268001 YPB YPB 23538 23580 42 2
TMV 34 1268001 YPB ZTM 23580 23838 224 2
TSP 33 1268001 ZTM ZTM 23838 23880 42 2
TMV 32 1268001 ZTM ZTMO 23880 23958 78 1
TSP 31 1268001 ZTMO ZTMO 23958 24000 42 2
TMV 30 1268001 ZTMO MDAZ 24000 24360 341 2
TSP 29 1268001 MDAZ MDAZ 24360 24360 0 1
TMV 28 1268001 MDAZ GD 24360 24660 132 1
TSP 27 1268001 GD GD 24660 24720 60 1
Train 1368000 GD GVC 23880 25440 _ 180 
TSP 27 1368000 GD GD 23880 23940 60 4
TMV 28 1368000 GD MDAZ 23940 24120 55 2
TSP 29 1368000 MDAZ MDAZ 24120 24122 0 2
TMV 30 1368000 MDAZ ZTMO 24122 24480 331 1
TSP 31 1368000 ZTMO ZTMO 24480 24540 60 1
TMV 32 1368000 ZTMO ZTM 24540 24618 78 1
TSP 33 1368000 ZTM ZTM 24618 24660 42 1
TMV 34 1368000 ZTM YPB 24660 24858 198 1
TSP 35 1368000 YPB YPB 24858 24900 42 1
TMV 36 1368000 YPB VB 24900 25038 127 1
TSP 37 1368000 VB VB 25038 25080 42 1
TMV 40 1368000 VB GVC 25080 25440 126 2
TSP 12 1368000 GVC GVC 25440 25620 180 6
Train 1468001 GVC GD 24780 26520 _ 180 
TSP 12 1468001 GVC GVC 24780 24960 180 6
TMV 40 1468001 GVC VB 24960 25158 78 1
TSP 37 1468001 VB VB 25158 25200 42 2
TMV 36 1468001 VB YPB 25200 25338 127 2
TSP 35 1468001 YPB YPB 25338 25380 42 2
TMV 34 1468001 YPB ZTM 25380 25638 224 2
TSP 33 1468001 ZTM ZTM 25638 25680 42 2
TMV 32 1468001 ZTM ZTMO 25680 25758 78 1
TSP 31 1468001 ZTMO ZTMO 25758 25800 42 2
TMV 30 1468001 ZTMO MDAZ 25800 26160 341 2
TSP 29 1468001 MDAZ MDAZ 26160 26160 0 1
TMV 28 1468001 MDAZ GD 26160 26460 132 1
TSP 27 1468001 GD GD 26460 26520 60 1
Train 1178000 GD GVC 24780 26340 _ 180 
TSP 27 1178000 GD GD 24780 24840 60 4
TMV 28 1178000 GD MDAZ 24840 25020 56 2
TSP 29 1178000 MDAZ MDAZ 25020 25020 0 2
TMV 30 1178000 MDAZ ZTMO 25020 25380 330 1
TSP 31 1178000 ZTMO ZTMO 25380 25440 60 1
TMV 32 1178000 ZTMO ZTM 25440 25518 78 1
TSP 33 1178000 ZTM ZTM 25518 25560 42 1
TMV 34 1178000 ZTM YPB 25560 25758 198 1
TSP 35 1178000 YPB YPB 25758 25800 42 1
TMV 36 1178000 YPB VB 25800 25938 130 2
TSP 37 1178000 VB VB 25938 25980 42 1
TMV 40 1178000 VB GVC 25980 26340 122 2
TSP 12 1178000 GVC GVC 26340 26520 180 6
Train 1278001 GVC GD 23880 25620 _ 180 
TSP 12 1278001 GVC GVC 23880 24060 180 6
TMV 40 1278001 GVC VB 24060 24258 78 2
TSP 37 1278001 VB VB 24258 24300 42 2
TMV 36 1278001 VB YPB 24300 24438 129 2
TSP 35 1278001 YPB YPB 24438 24480 42 2
TMV 34 1278001 YPB ZTM 24480 24738 227 2
TSP 33 1278001 ZTM ZTM 24738 24780 42 2
TMV 32 1278001 ZTM ZTMO 24780 24858 78 1
TSP 31 1278001 ZTMO ZTMO 24858 24900 42 2
TMV 30 1278001 ZTMO MDAZ 24900 25320 344 2
TSP 29 1278001 MDAZ MDAZ 25320 25320 0 1
TMV 28 1278001 MDAZ GD 25320 25560 130 3
TSP 27 1278001 GD GD 25560 25620 60 1
Train 1378000 GD GVC 22980 24540 _ 180 
TSP 27 1378000 GD GD 22980 23040 60 4
TMV 28 1378000 GD MDAZ 23040 23220 56 2
TSP 29 1378000 MDAZ MDAZ 23220 23220 0 2
TMV 30 1378000 MDAZ ZTMO 23220 23580 330 1
TSP 31 1378000 ZTMO ZTMO 23580 23640 60 1
TMV 32 1378000 ZTMO ZTM 23640 23718 78 1
TSP 33 1378000 ZTM ZTM 23718 23760 42 1
TMV 34 1378000 ZTM YPB 23760 23958 198 1
TSP 35 1378000 YPB YPB 23958 24000 42 1
TMV 36 1378000 YPB VB 24000 24138 130 1
TSP 37 1378000 VB VB 24138 24180 42 1
TMV 40 1378000 VB GVC 24180 24540 122 1
TSP 12 1378000 GVC GVC 24540 24720 180 6
Train 1478001 GVC GD 22260 23820 _ 180 
TSP 12 1478001 GVC GVC 22080 22262 180 6
TMV 40 1478001 GVC VB 22262 22458 78 1
TSP 37 1478001 VB VB 22458 22500 42 2
TMV 36 1478001 VB YPB 22500 22638 129 2
TSP 35 1478001 YPB YPB 22638 22680 42 2
TMV 34 1478001 YPB ZTM 22680 22938 227 2
TSP 33 1478001 ZTM ZTM 22938 22980 42 2
TMV 32 1478001 ZTM ZTMO 22980 23058 78 1
TSP 31 1478001 ZTMO ZTMO 23058 23100 42 2
TMV 30 1478001 ZTMO MDAZ 23100 23520 344 2
TSP 29 1478001 MDAZ MDAZ 23520 23520 0 1
TMV 28 1478001 MDAZ GD 23520 23760 120 1
TSP 27 1478001 GD GD 23760 23820 60 1
Train 11117000 GD GVC 22680 23820 _ 180 
TSP 27 11117000 GD GD 22680 22740 60 4
TMV 28 11117000 GD MDAZ 22740 22920 56 2
TSP 29 11117000 MDAZ MDAZ 22920 22920 0 2
TMV 30 11117000 MDAZ ZTMO 22920 23220 300 1
TSP 31 11117000 ZTMO ZTMO 23220 23220 0 1
TMV 32 11117000 ZTMO ZTM 23220 23280 30 1
TSP 33 11117000 ZTM ZTM 23280 23280 0 1
TMV 34 11117000 ZTM YPB 23280 23400 120 1
TSP 35 11117000 YPB YPB 23400 23400 0 1
TMV 36 11117000 YPB VB 23400 23520 73 1
TSP 37 11117000 VB VB 23520 23520 0 1
TMV 40 11117000 VB GVC 23520 23820 122 1
TSP 12 11117000 GVC GVC 23820 24000 180 5
Train 1117000 GD GVC 24480 25620 _ 180 
TSP 27 1117000 GD GD 24480 24540 60 4
TMV 28 1117000 GD MDAZ 24540 24720 56 2
TSP 29 1117000 MDAZ MDAZ 24720 24720 0 2
TMV 30 1117000 MDAZ ZTMO 24720 25020 300 1
TSP 31 1117000 ZTMO ZTMO 25020 25020 0 1
TMV 32 1117000 ZTMO ZTM 25020 25080 30 1
TSP 33 1117000 ZTM ZTM 25080 25080 0 1
TMV 34 1117000 ZTM YPB 25080 25200 120 1
TSP 35 1117000 YPB YPB 25200 25200 0 1
TMV 36 1117000 YPB VB 25200 25320 73 1
TSP 37 1117000 VB VB 25320 25320 0 1
TMV 40 1117000 VB GVC 25320 25620 122 1
TSP 12 1117000 GVC GVC 25620 25800 180 5
Train 217001 LEDN GVC 25980 26760 _ 180 
TSP 0 217001 LEDN LEDN 25980 26100 120 8
TMV 1 217001 LEDN VKBR 26100 26160 60 1
TSP 2 217001 VKBR VKBR 26160 26160 0 1
TMV 3 217001 VKBR DVNK 26160 26220 23 1
TSP 4 217001 DVNK DVNK 26220 26220 0 1
TMV 5 217001 DVNK VST 26220 26280 60 1
TSP 6 217001 VST VST 26280 26280 0 1
TMV 7 217001 VST GVM 26280 26460 163 1
TSP 8 217001 GVM GVM 26460 26460 0 1
TMV 9 217001 GVM LAA 26460 26580 101 1
TSP 10 217001 LAA LAA 26580 26582 0 1
TMV 11 217001 LAA GVC 26582 26762 129 1
TSP 12 217001 GVC GVC 26762 26942 180 10
Train 227000 GVC LEDN 27000 27900 _ 180 
TSP 12 227000 GVC GVC 27000 27180 180 9
TMV 11 227000 GVC LAA 27180 27300 114 2
TSP 10 227000 LAA LAA 27300 27300 0 2
TMV 9 227000 LAA GVM 27300 27420 108 2
TSP 8 227000 GVM GVM 27420 27420 0 4
TMV 7 227000 GVM VST 27420 27600 180 1
TSP 6 227000 VST VST 27600 27600 0 4
TMV 5 227000 VST DVNK 27600 27720 68 4
TSP 4 227000 DVNK DVNK 27720 27720 0 4
TMV 3 227000 DVNK VKBR 27720 27720 0 2
TSP 2 227000 VKBR VKBR 27720 27720 0 4
TMV 1 227000 VKBR LEDN 27720 27900 124 2
TSP 0 227000 LEDN LEDN 27900 28020 120 2
Train 2111000 DTZ GVC 26760 27720 _ 180 
TSP 26 2111000 DTZ DTZ 26760 26760 0 1
TMV 38 2111000 DTZ DT 26760 26892 106 1
TSP 22 2111000 DT DT 26892 26940 48 1
TMV 23 2111000 DT NGSFA 26940 27060 86 1
TSP 24 2111000 NGSFA NGSFA 27060 27060 0 2
TMV 39 2111000 NGSFA DTA 27060 27120 42 1
TSP 20 2111000 DTA DTA 27120 27120 0 1
TMV 19 2111000 DTA RSW 27120 27180 50 1
TSP 18 2111000 RSW RSW 27180 27180 0 4
TMV 17 2111000 RSW GVMW 27180 27240 51 4
TSP 16 2111000 GVMW GVMW 27240 27240 0 4
TMV 15 2111000 GVMW GV 27240 27420 149 1
TSP 14 2111000 GV GV 27420 27480 60 5
TMV 13 2111000 GV GVC 27480 27720 173 1
TSP 12 2111000 GVC GVC 27720 27900 180 2
Train 2211001 GVC DTZ 26040 27120 _ 180 
TSP 12 2211001 GVC GVC 26040 26220 180 2
TMV 13 2211001 GVC GV 26220 26460 185 2
TSP 14 2211001 GV GV 26460 26580 120 3
TMV 15 2211001 GV GVMW 26580 26700 118 1
TSP 16 2211001 GVMW GVMW 26700 26700 0 2
TMV 17 2211001 GVMW RSW 26700 26700 0 2
TSP 18 2211001 RSW RSW 26700 26700 0 2
TMV 19 2211001 RSW DTA 26700 26760 49 2
TSP 20 2211001 DTA DTA 26760 26760 0 2
TMV 21 2211001 DTA DT 26760 26952 133 1
TSP 22 2211001 DT DT 26952 27000 48 2
TMV 38 2211001 DT DTZ 27000 27120 114 2
TSP 26 2211001 DTZ DTZ 27120 27120 0 2
Train 2311000 DTZ GVC 28560 29520 _ 180 
TSP 26 2311000 DTZ DTZ 28560 28560 0 1
TMV 38 2311000 DTZ DT 28560 28692 106 1
TSP 22 2311000 DT DT 28692 28740 48 1
TMV 23 2311000 DT NGSFA 28740 28860 86 1
TSP 24 2311000 NGSFA NGSFA 28860 28860 0 2
TMV 39 2311000 NGSFA DTA 28860 28920 42 1
TSP 20 2311000 DTA DTA 28920 28920 0 1
TMV 19 2311000 DTA RSW 28920 28980 50 1
TSP 18 2311000 RSW RSW 28980 28980 0 4
TMV 17 2311000 RSW GVMW 28980 29040 51 4
TSP 16 2311000 GVMW GVMW 29040 29040 0 4
TMV 15 2311000 GVMW GV 29040 29220 149 1
TSP 14 2311000 GV GV 29220 29280 60 5
TMV 13 2311000 GV GVC 29280 29520 173 1
TSP 12 2311000 GVC GVC 29520 29700 180 1
Train 2411001 GVC DTZ 27840 28920 _ 180 
TSP 12 2411001 GVC GVC 27840 28020 180 1
TMV 13 2411001 GVC GV 28020 28260 185 1
TSP 14 2411001 GV GV 28260 28380 120 3
TMV 15 2411001 GV GVMW 28380 28500 118 1
TSP 16 2411001 GVMW GVMW 28500 28500 0 2
TMV 17 2411001 GVMW RSW 28500 28560 46 2
TSP 18 2411001 RSW RSW 28560 28560 0 2
TMV 19 2411001 RSW DTA 28560 28620 49 2
TSP 20 2411001 DTA DTA 28620 28620 0 2
TMV 21 2411001 DTA DT 28620 28752 120 1
TSP 22 2411001 DT DT 28752 28800 48 2
TMV 38 2411001 DT DTZ 28800 28920 114 1
TSP 26 2411001 DTZ DTZ 28920 28920 0 2
Train 22117001 GVC GD 26400 27660 _ 180 
TSP 12 22117001 GVC GVC 26400 26580 180 5
TMV 40 22117001 GVC VB 26580 26760 60 1
TSP 37 22117001 VB VB 26760 26760 0 2
TMV 36 22117001 VB YPB 26760 26820 60 2
TSP 35 22117001 YPB YPB 26820 26820 0 2
TMV 34 22117001 YPB ZTM 26820 27000 165 2
TSP 33 22117001 ZTM ZTM 27000 27000 0 2
TMV 32 22117001 ZTM ZTMO 27000 27000 0 1
TSP 31 22117001 ZTMO ZTMO 27000 27000 0 2
TMV 30 22117001 ZTMO MDAZ 27000 27360 306 3
TSP 29 22117001 MDAZ MDAZ 27360 27360 0 1
TMV 28 22117001 MDAZ GD 27360 27660 131 1
TSP 27 22117001 GD GD 27660 27720 60 1
Train 2217001 GVC GD 28200 29460 _ 180 
TSP 12 2217001 GVC GVC 28200 28380 180 5
TMV 40 2217001 GVC VB 28380 28560 60 1
TSP 37 2217001 VB VB 28560 28560 0 2
TMV 36 2217001 VB YPB 28560 28620 60 2
TSP 35 2217001 YPB YPB 28620 28620 0 2
TMV 34 2217001 YPB ZTM 28620 28800 165 2
TSP 33 2217001 ZTM ZTM 28800 28800 0 2
TMV 32 2217001 ZTM ZTMO 28800 28800 0 1
TSP 31 2217001 ZTMO ZTMO 28800 28800 0 2
TMV 30 2217001 ZTMO MDAZ 28800 29220 306 2
TSP 29 2217001 MDAZ MDAZ 29220 29220 0 1
TMV 28 2217001 MDAZ GD 29220 29460 131 3
TSP 27 2217001 GD GD 29460 29520 60 1
Train 2118001 LEDN GVC 27780 28560 _ 180 
TSP 0 2118001 LEDN LEDN 27780 27900 120 8
TMV 1 2118001 LEDN VKBR 27900 27960 60 2
TSP 2 2118001 VKBR VKBR 27960 27960 0 1
TMV 3 2118001 VKBR DVNK 27960 28020 23 1
TSP 4 2118001 DVNK DVNK 28020 28020 0 1
TMV 5 2118001 DVNK VST 28020 28080 60 1
TSP 6 2118001 VST VST 28080 28080 0 1
TMV 7 2118001 VST GVM 28080 28260 163 1
TSP 8 2118001 GVM GVM 28260 28260 0 1
TMV 9 2118001 GVM LAA 28260 28380 101 1
TSP 10 2118001 LAA LAA 28380 28382 0 1
TMV 11 2118001 LAA GVC 28382 28560 129 1
TSP 12 2118001 GVC GVC 28560 28740 180 9
Train 2218000 GVC LEDN 25200 26220 _ 180 
TSP 12 2218000 GVC GVC 25200 25380 180 10
TMV 11 2218000 GVC LAA 25380 25500 114 1
TSP 10 2218000 LAA LAA 25500 25500 0 2
TMV 9 2218000 LAA GVM 25500 25620 108 1
TSP 8 2218000 GVM GVM 25620 25620 0 4
TMV 7 2218000 GVM VST 25620 25800 180 1
TSP 6 2218000 VST VST 25800 25800 0 4
TMV 5 2218000 VST DVNK 25800 25920 68 1
TSP 4 2218000 DVNK DVNK 25920 25920 0 4
TMV 3 2218000 DVNK VKBR 25920 25920 0 1
TSP 2 2218000 VKBR VKBR 25920 25920 0 4
TMV 1 2218000 VKBR LEDN 25920 26100 124 2
TSP 0 2218000 LEDN LEDN 26100 26220 120 2
Train 2120000 GD GVC 27180 28320 _ 180 
TSP 27 2120000 GD GD 27180 27240 60 4
TMV 28 2120000 GD MDAZ 27240 27420 56 2
TSP 29 2120000 MDAZ MDAZ 27420 27420 0 2
TMV 30 2120000 MDAZ ZTMO 27420 27720 300 1
TSP 31 2120000 ZTMO ZTMO 27720 27720 0 1
TMV 32 2120000 ZTMO ZTM 27720 27780 29 1
TSP 33 2120000 ZTM ZTM 27780 27780 0 1
TMV 34 2120000 ZTM YPB 27780 27960 165 1
TSP 35 2120000 YPB YPB 27960 27960 0 1
TMV 36 2120000 YPB VB 27960 28020 60 1
TSP 37 2120000 VB VB 28020 28020 0 1
TMV 40 2120000 VB GVC 28020 28320 123 1
TSP 12 2120000 GVC GVC 28320 28500 180 4
Train 2220001 GVC GD 25500 26820 _ 180 
TSP 12 2220001 GVC GVC 25500 25680 180 4
TMV 40 2220001 GVC VB 25680 25860 60 1
TSP 37 2220001 VB VB 25860 25860 0 2
TMV 36 2220001 VB YPB 25860 25920 60 1
TSP 35 2220001 YPB YPB 25920 25920 0 2
TMV 34 2220001 YPB ZTM 25920 26100 165 2
TSP 33 2220001 ZTM ZTM 26100 26100 0 2
TMV 32 2220001 ZTM ZTMO 26100 26100 0 1
TSP 31 2220001 ZTMO ZTMO 26100 26100 0 2
TMV 30 2220001 ZTMO MDAZ 26100 26460 306 2
TSP 29 2220001 MDAZ MDAZ 26460 26460 0 1
TMV 28 2220001 MDAZ GD 26460 26760 133 1
TSP 27 2220001 GD GD 26760 26820 60 1
Train 2320000 GD GVC 25380 26520 _ 180 
TSP 27 2320000 GD GD 25380 25440 60 4
TMV 28 2320000 GD MDAZ 25440 25620 56 1
TSP 29 2320000 MDAZ MDAZ 25620 25620 0 2
TMV 30 2320000 MDAZ ZTMO 25620 25920 300 1
TSP 31 2320000 ZTMO ZTMO 25920 25920 0 1
TMV 32 2320000 ZTMO ZTM 25920 25980 29 1
TSP 33 2320000 ZTM ZTM 25980 25980 0 1
TMV 34 2320000 ZTM YPB 25980 26160 165 1
TSP 35 2320000 YPB YPB 26160 26160 0 1
TMV 36 2320000 YPB VB 26160 26220 60 1
TSP 37 2320000 VB VB 26220 26220 0 1
TMV 40 2320000 VB GVC 26220 26520 123 1
TSP 12 2320000 GVC GVC 26520 26700 180 4
Train 2420001 GVC GD 27300 28620 _ 180 
TSP 12 2420001 GVC GVC 27300 27480 180 4
TMV 40 2420001 GVC VB 27480 27660 60 1
TSP 37 2420001 VB VB 27660 27660 0 2
TMV 36 2420001 VB YPB 27660 27720 60 2
TSP 35 2420001 YPB YPB 27720 27720 0 2
TMV 34 2420001 YPB ZTM 27720 27900 165 2
TSP 33 2420001 ZTM ZTM 27900 27900 0 2
TMV 32 2420001 ZTM ZTMO 27900 27900 0 1
